mkt , date    , ADV_ISSUES, DEC_ISSUES, UNCH_ISSUES, ADV_VOLUME, DEC_VOLUME, UNCH_VOLUME ,   NEW_HIGHS, NEW_LOWS
AMEX, 2003-03-26, 281       , 344       , 47         , 51282700  , 87155171  , 2729900     ,            ,         
AMEX, 2003-03-27, 301       , 307       , 53         , 48910250  , 91785239  , 3330550     ,            ,         
AMEX, 2003-03-28, 314       , 316       , 42         , 78607071  , 59633182  , 3173200     ,            ,         
AMEX, 2003-03-31, 292       , 365       , 45         , 19352550  , 154819352 , 3356700     ,            ,         
AMEX, 2003-04-01, 363       , 285       , 40         , 102850690 , 26708135  , 31075300    ,            ,         
AMEX, 2003-04-02, 426       , 232       , 45         , 100405253 , 30649910  , 2743900     ,            ,         
AMEX, 2003-04-03, 340       , 316       , 43         , 73744130  , 55642548  , 8994930     ,            ,         
AMEX, 2003-04-04, 296       , 327       , 48         , 52782933  , 52548352  , 7189750     ,            ,         
AMEX, 2003-04-07, 362       , 293       , 48         , 78972659  , 63056944  , 5011620     ,            ,         
AMEX, 2003-04-08, 285       , 337       , 51         , 36502310  , 68873502  , 12223255    ,            ,         
AMEX, 2003-04-09, 286       , 346       , 53         , 32197814  , 124288223 , 1554760     ,            ,         
AMEX, 2003-04-10, 306       , 300       , 54         , 90804849  , 29649090  , 3545600     ,            ,         
AMEX, 2003-04-11, 316       , 299       , 52         , 33049015  , 78737700  , 7266450     ,            ,         
AMEX, 2003-04-14, 391       , 252       , 43         , 72106299  , 18922070  , 1093620     ,            ,         
AMEX, 2003-04-15, 396       , 270       , 51         , 85196743  , 19923514  , 4978150     ,            ,         
AMEX, 2003-04-16, 318       , 343       , 41         , 19489520  , 99668706  , 2786400     ,            ,         
AMEX, 2003-04-17, 424       , 207       , 44         , 100180493 , 5877625   , 6238220     ,            ,         
AMEX, 2003-04-21, 369       , 290       , 42         , 82612117  , 14105900  , 4567675     ,            ,         
AMEX, 2003-04-22, 436       , 241       , 47         , 118761613 , 14754285  , 3036800     ,            ,         
AMEX, 2003-04-23, 415       , 250       , 56         , 94351230  , 12400580  , 18642000    ,            ,         
AMEX, 2003-04-24, 294       , 349       , 48         , 52907419  , 101020912 , 3486190     ,            ,         
AMEX, 2003-04-25, 272       , 358       , 49         , 66748602  , 85808546  , 5235200     ,            ,         
AMEX, 2003-04-28, 409       , 263       , 40         , 87700072  , 36737189  , 3199150     ,            ,         
AMEX, 2003-04-29, 361       , 294       , 50         , 100733946 , 32963020  , 4390030     ,            ,         
AMEX, 2003-04-30, 404       , 277       , 39         , 43366930  , 79864151  , 2787600     ,            ,         
AMEX, 2003-05-01, 346       , 301       , 47         , 59372610  , 53582044  , 4946590     ,            ,         
AMEX, 2003-05-02, 461       , 229       , 41         , 131365562 , 13779890  , 3617700     ,            ,         
AMEX, 2003-05-05, 386       , 310       , 37         , 35219370  , 96031101  , 3576350     ,            ,         
AMEX, 2003-05-06, 436       , 261       , 41         , 142081689 , 18579080  , 3988440     ,            ,         
AMEX, 2003-05-07, 332       , 332       , 54         , 79020645  , 89392508  , 6138550     ,            ,         
AMEX, 2003-05-08, 313       , 356       , 43         , 44200160  , 110167526 , 12527350    ,            ,         
AMEX, 2003-05-09, 439       , 236       , 44         , 117417763 , 26612014  , 8854925     ,            ,         
AMEX, 2003-05-12, 430       , 267       , 47         , 108474154 , 15584320  , 13984150    ,            ,         
AMEX, 2003-05-13, 378       , 326       , 45         , 29019300  , 91352831  , 11886620    ,            ,         
AMEX, 2003-05-14, 369       , 328       , 40         , 59644920  , 79767460  , 10161650    ,            ,         
AMEX, 2003-05-15, 376       , 311       , 44         , 96849668  , 47034550  , 5108150     ,            ,         
AMEX, 2003-05-16, 362       , 307       , 44         , 57530600  , 88673986  , 6491720     ,            ,         
AMEX, 2003-05-19, 266       , 425       , 32         , 38068120  , 124430900 , 4814170     ,            ,         
AMEX, 2003-05-20, 313       , 349       , 46         , 262301410 , 65223014  , 6730500     ,            ,         
AMEX, 2003-05-21, 347       , 322       , 50         , 110210486 , 129183361 , 4286900     ,            ,         
AMEX, 2003-05-22, 411       , 281       , 38         , 156670014 , 50749775  , 3790160     ,            ,         
AMEX, 2003-05-23, 397       , 279       , 46         , 71675419  , 44960000  , 7199500     ,            ,         
AMEX, 2003-05-27, 458       , 261       , 44         , 169345645 , 20146630  , 11006100    ,            ,         
AMEX, 2003-05-28, 405       , 293       , 45         , 99454451  , 36620829  , 23874800    ,            ,         
AMEX, 2003-05-29, 419       , 284       , 37         , 115972932 , 60521559  , 4564740     ,            ,         
AMEX, 2003-05-30, 495       , 218       , 32         , 127075983 , 28093110  , 8612950     ,            ,         
AMEX, 2003-06-02, 426       , 309       , 37         , 109714533 , 83619451  , 9880585     ,            ,         
AMEX, 2003-06-03, 386       , 318       , 39         , 136521519 , 39949361  , 4748850     ,            ,         
AMEX, 2003-06-04, 517       , 217       , 33         , 211350948 , 41364650  , 1998230     ,            ,         
AMEX, 2003-06-05, 433       , 270       , 45         , 173021759 , 45960659  , 6299200     ,            ,         
AMEX, 2003-06-06, 389       , 316       , 38         , 31548540  , 202126292 , 5547150     ,            ,         
AMEX, 2003-06-09, 279       , 421       , 41         , 47492965  , 117292837 , 4045250     ,            ,         
AMEX, 2003-06-10, 432       , 263       , 37         , 130022278 , 28395800  , 2767625     ,            ,         
AMEX, 2003-06-11, 455       , 253       , 43         , 143464456 , 55512874  , 14134450    ,            ,         
AMEX, 2003-06-12, 397       , 298       , 43         , 126305897 , 75348155  , 1954550     ,            ,         
AMEX, 2003-06-13, 289       , 412       , 34         , 47109649  , 147672033 , 3156050     ,            ,         
AMEX, 2003-06-16, 442       , 291       , 29         , 135412070 , 44086700  , 3131600     ,            ,         
AMEX, 2003-06-17, 361       , 344       , 45         , 69130855  , 88940867  , 22741251    ,            ,         
AMEX, 2003-06-18, 344       , 364       , 44         , 90364071  , 59887029  , 11265485    ,            ,         
AMEX, 2003-06-19, 286       , 414       , 43         , 48667581  , 121703232 , 2050400     ,            ,         
AMEX, 2003-06-20, 321       , 382       , 43         , 53313500  , 109946764 , 2118550     ,            ,         
AMEX, 2003-06-23, 257       , 467       , 32         , 84124689  , 115461039 , 5355700     ,            ,         
AMEX, 2003-06-24, 348       , 375       , 35         , 67412594  , 92079640  , 2251410     ,            ,         
AMEX, 2003-06-25, 358       , 354       , 33         , 45525581  , 121102070 , 4711450     ,            ,         
AMEX, 2003-06-26, 395       , 292       , 40         , 114551683 , 37892550  , 12936150    ,            ,         
AMEX, 2003-06-27, 358       , 336       , 44         , 49566939  , 111490586 , 4207900     ,            ,         
AMEX, 2003-06-30, 328       , 354       , 44         , 75257984  , 68419151  , 6125450     ,            ,         
AMEX, 2003-07-01, 385       , 309       , 34         , 148180806 , 32467600  , 3366350     ,            ,         
AMEX, 2003-07-02, 491       , 211       , 43         , 140222989 , 27363015  , 4145610     ,            ,         
AMEX, 2003-07-03, 309       , 298       , 45         , 20572870  , 72325030  , 4757625     ,            ,         
AMEX, 2003-07-07, 443       , 274       , 33         , 115461282 , 38780410  , 9441050     ,            ,         
AMEX, 2003-07-08, 368       , 331       , 39         , 99693988  , 48540445  , 10670250    ,            ,         
AMEX, 2003-07-09, 376       , 323       , 44         , 62980669  , 97919490  , 6817300     ,            ,         
AMEX, 2003-07-10, 259       , 432       , 42         , 37635975  , 130877598 , 6907100     ,            ,         
AMEX, 2003-07-11, 432       , 261       , 43         , 121559597 , 35414169  , 2287120     ,            ,         
AMEX, 2003-07-14, 429       , 289       , 37         , 125049890 , 27511570  , 3391000     ,            ,         
AMEX, 2003-07-15, 261       , 421       , 51         , 55401650  , 92754712  , 9321170     ,            ,         
AMEX, 2003-07-16, 262       , 440       , 40         , 39278500  , 111037828 , 8450900     ,            ,         
AMEX, 2003-07-17, 195       , 480       , 46         , 58352800  , 150980133 , 6135020     ,            ,         
AMEX, 2003-07-18, 368       , 288       , 45         , 111326048 , 24225635  , 7960200     ,            ,         
AMEX, 2003-07-21, 261       , 416       , 40         , 32871709  , 118186599 , 5652470     ,            ,         
AMEX, 2003-07-22, 356       , 327       , 39         , 126707343 , 35874924  , 2706850     ,            ,         
AMEX, 2003-07-23, 345       , 322       , 40         , 153839838 , 32473696  , 8781250     ,            ,         
AMEX, 2003-07-24, 353       , 344       , 41         , 33350735  , 109445013 , 16061550    ,            ,         
AMEX, 2003-07-25, 382       , 286       , 37         , 134533934 , 21656795  , 12514900    ,            ,         
AMEX, 2003-07-28, 332       , 364       , 45         , 96491924  , 51969042  , 21877620    ,            ,         
AMEX, 2003-07-29, 294       , 397       , 47         , 26853990  , 143870446 , 6844510     ,            ,         
AMEX, 2003-07-30, 298       , 394       , 31         , 26666474  , 89524273  , 6786310     ,            ,         
AMEX, 2003-07-31, 394       , 314       , 35         , 143934101 , 33232771  , 4019400     ,            ,         
AMEX, 2003-08-01, 252       , 423       , 37         , 35999500  , 113249696 , 5783150     ,            ,         
AMEX, 2003-08-04, 295       , 387       , 39         , 55187850  , 76420690  , 35447100    ,            ,         
AMEX, 2003-08-05, 260       , 443       , 35         , 30403350  , 134497718 , 18117560    ,            ,         
AMEX, 2003-08-06, 307       , 363       , 45         , 72797019  , 117542266 , 3988390     ,            ,         
AMEX, 2003-08-07, 335       , 308       , 51         , 92938146  , 35360071  , 6624950     ,            ,         
AMEX, 2003-08-08, 356       , 300       , 45         , 65463958  , 78931500  , 5318000     ,            ,         
AMEX, 2003-08-11, 410       , 283       , 44         , 113488948 , 23277630  , 2241300     ,            ,         
AMEX, 2003-08-12, 399       , 288       , 45         , 95724984  , 43399119  , 6419800     ,            ,         
AMEX, 2003-08-13, 349       , 334       , 48         , 91607210  , 49068580  , 14395950    ,            ,         
AMEX, 2003-08-14, 351       , 326       , 50         , 86572611  , 43362311  , 8767150     ,            ,         
AMEX, 2003-08-15, 214       , 211       , 69         , 31009600  , 5840550   , 1616200     ,            ,         
AMEX, 2003-08-18, 437       , 285       , 45         , 127028451 , 33094910  , 4111150     ,            ,         
AMEX, 2003-08-19, 413       , 307       , 38         , 163213150 , 26157450  , 10476000    ,            ,         
AMEX, 2003-08-20, 369       , 326       , 46         , 82484033  , 80013978  , 13794950    ,            ,         
AMEX, 2003-08-21, 423       , 287       , 43         , 118268568 , 40913510  , 8861005     ,            ,         
AMEX, 2003-08-22, 329       , 386       , 41         , 43855991  , 114906922 , 13676940    ,            ,         
AMEX, 2003-08-25, 294       , 395       , 32         , 65360273  , 42116570  , 10100725    ,            ,         
AMEX, 2003-08-26, 341       , 335       , 45         , 114946202 , 43148500  , 3288915     ,            ,         
AMEX, 2003-08-27, 384       , 272       , 52         , 94967962  , 36374685  , 5327700     ,            ,         
