mkt   , date    , adv_issues, dec_issues, unch_issues, adv_volume    , dec_volume   , unch_volume  , new_highs, new_lows   
NASDAQ, 1993-05-12, 1314      , 1376      , 1635       , 119667        , 90744        , 35964        ,          ,            
NASDAQ, 1993-05-13, 1148      , 1624      , 1556       , 99073         , 131849       , 31603        ,          ,            
NASDAQ, 1993-05-14, 1286      , 1347      , 1696       , 114414        , 84427        , 30326        ,          ,            
NASDAQ, 1993-05-17, 1240      , 1390      , 1701       , 107956        , 72250        , 29697        ,          ,            
NASDAQ, 1993-05-18, 1291      , 1424      , 1620       , 149593        , 91995        , 36126        ,          ,            
NASDAQ, 1993-05-19, 1437      , 1268      , 1632       , 210087        , 73676        , 34546        ,          ,            
NASDAQ, 1993-05-20, 1469      , 1199      , 1674       , 196057        , 113041       , 34132        ,          ,            
NASDAQ, 1993-05-21, 1328      , 1379      , 1636       , 100031        , 138942       , 39211        ,          ,            
NASDAQ, 1993-05-24, 1295      , 1287      , 1763       , 99393         , 73903        , 31920        ,          ,            
NASDAQ, 1993-05-25, 1386      , 1263      , 1698       , 102985        , 107188       , 42397        ,          ,            
NASDAQ, 1993-05-26, 1466      , 1207      , 1673       , 168414        , 90691        , 34288        ,          ,            
NASDAQ, 1993-05-27, 1426      , 1203      , 1723       , 136353        , 107278       , 34155        ,          ,            
NASDAQ, 1993-05-28, 1355      , 1297      , 1700       , 86414         , 117971       , 31367        ,          ,            
NASDAQ, 1993-06-01, 1305      , 1362      , 1683       , 133100        , 76393        , 27287        ,          ,            
NASDAQ, 1993-06-02, 1405      , 1238      , 1709       , 120446        , 114212       , 39662        ,          ,            
NASDAQ, 1993-06-03, 1336      , 1311      , 1709       , 135291        , 92969        , 31816        ,          ,            
NASDAQ, 1993-06-04, 1301      , 1414      , 1641       , 108048        , 114389       , 29360        ,          ,            
NASDAQ, 1993-06-07, 1150      , 1596      , 1610       , 73704         , 145305       , 28849        ,          ,            
NASDAQ, 1993-06-08, 1090      , 1630      , 1642       , 78629         , 150658       , 33026        ,          ,            
NASDAQ, 1993-06-09, 1421      , 1274      , 1668       , 119083        , 107393       , 36572        ,          ,            
NASDAQ, 1993-06-10, 1222      , 1427      , 1720       , 98190         , 114871       , 29216        ,          ,            
NASDAQ, 1993-06-11, 1508      , 1110      , 1750       , 134650        , 67956        , 32599        ,          ,            
NASDAQ, 1993-06-14, 1323      , 1345      , 1696       , 99856         , 72652        , 35924        ,          ,            
NASDAQ, 1993-06-15, 1431      , 1284      , 1651       , 104728        , 93316        , 38748        ,          ,            
NASDAQ, 1993-06-16, 1241      , 1407      , 1716       , 107713        , 105090       , 27093        ,          ,            
NASDAQ, 1993-06-17, 1351      , 1311      , 1711       , 107214        , 107300       , 30924        ,          ,            
NASDAQ, 1993-06-18, 1278      , 1407      , 1686       , 81535         , 133202       , 35179        ,          ,            
NASDAQ, 1993-06-21, 1190      , 1486      , 1693       , 75617         , 96847        , 36009        ,          ,            
NASDAQ, 1993-06-22, 1194      , 1475      , 1704       , 108556        , 115162       , 34449        ,          ,            
NASDAQ, 1993-06-23, 1240      , 1463      , 1673       , 106354        , 119906       , 33690        ,          ,            
NASDAQ, 1993-06-24, 1423      , 1218      , 1736       , 115027        , 78581        , 33542        ,          ,            
NASDAQ, 1993-06-25, 1476      , 1104      , 1800       , 133295        , 50736        , 35329        ,          ,            
NASDAQ, 1993-06-28, 1483      , 1210      , 1687       , 145318        , 51768        , 29928        ,          ,            
NASDAQ, 1993-06-29, 1341      , 1340      , 1705       , 106531        , 109496       , 35019        ,          ,            
NASDAQ, 1993-06-30, 1601      , 1133      , 1659       , 152158        , 76200        , 37543        ,          ,            
NASDAQ, 1993-07-01, 1450      , 1347      , 1600       , 120981        , 101568       , 33238        ,          ,            
NASDAQ, 1993-07-02, 1366      , 1238      , 1789       , 81896         , 65118        , 35527        ,          ,            
NASDAQ, 1993-07-06, 1306      , 1450      , 1635       , 77975         , 94301        , 27094        ,          ,            
NASDAQ, 1993-07-07, 1260      , 1447      , 1681       , 80117         , 124028       , 31864        ,          ,            
NASDAQ, 1993-07-08, 1471      , 1251      , 1668       , 121667        , 95721        , 37282        ,          ,            
NASDAQ, 1993-07-09, 1446      , 1264      , 1682       , 112179        , 69837        , 31714        ,          ,            
NASDAQ, 1993-07-12, 1400      , 1306      , 1685       , 97769         , 74766        , 29981        ,          ,            
NASDAQ, 1993-07-13, 1401      , 1343      , 1651       , 126998        , 100331       , 29201        ,          ,            
NASDAQ, 1993-07-14, 1517      , 1216      , 1666       , 152641        , 99903        , 38017        ,          ,            
NASDAQ, 1993-07-15, 1288      , 1385      , 1730       , 115272        , 147157       , 37793        ,          ,            
NASDAQ, 1993-07-16, 1144      , 1528      , 1733       , 82438         , 167229       , 33217        ,          ,            
NASDAQ, 1993-07-19, 1215      , 1515      , 1681       , 83377         , 121416       , 34823        ,          ,            
NASDAQ, 1993-07-20, 1378      , 1372      , 1666       , 147072        , 81820        , 32761        ,          ,            
NASDAQ, 1993-07-21, 1311      , 1437      , 1674       , 107308        , 115263       , 33360        ,          ,            
NASDAQ, 1993-07-22, 1212      , 1489      , 1721       , 98053         , 115227       , 43543        ,          ,            
NASDAQ, 1993-07-23, 1464      , 1273      , 1688       , 130628        , 67781        , 39170        ,          ,            
NASDAQ, 1993-07-26, 1437      , 1268      , 1721       , 126632        , 70727        , 28787        ,          ,            
NASDAQ, 1993-07-27, 1306      , 1391      , 1729       , 96941         , 136111       , 38437        ,          ,            
NASDAQ, 1993-07-28, 1462      , 1263      , 1701       , 159067        , 72738        , 33539        ,          ,            
NASDAQ, 1993-07-29, 1444      , 1252      , 1732       , 136332        , 106291       , 32572        ,          ,            
NASDAQ, 1993-07-30, 1437      , 1286      , 1707       , 116951        , 105596       , 34157        ,          ,            
NASDAQ, 1993-08-02, 1371      , 1327      , 1735       , 120575        , 73168        , 30605        ,          ,            
NASDAQ, 1993-08-03, 1394      , 1291      , 1757       , 127744        , 84075        , 35703        ,          ,            
NASDAQ, 1993-08-04, 1407      , 1322      , 1717       , 136340        , 81629        , 35406        ,          ,            
NASDAQ, 1993-08-05, 1318      , 1409      , 1722       , 141512        , 93881        , 34424        ,          ,            
NASDAQ, 1993-08-06, 1435      , 1300      , 1714       , 140027        , 79688        , 31391        ,          ,            
NASDAQ, 1993-08-09, 1361      , 1335      , 1756       , 119380        , 84625        , 32175        ,          ,            
NASDAQ, 1993-08-10, 1478      , 1386      , 1593       , 108493        , 116623       , 35745        ,          ,            
NASDAQ, 1993-08-11, 1493      , 1336      , 1633       , 130050        , 121916       , 39839        ,          ,            
NASDAQ, 1993-08-12, 1332      , 1467      , 1665       , 115032        , 122361       , 33894        ,          ,            
NASDAQ, 1993-08-13, 1469      , 1309      , 1688       , 104370        , 93298        , 25921        ,          ,            
NASDAQ, 1993-08-16, 1416      , 1382      , 1666       , 148073        , 61064        , 36460        ,          ,            
NASDAQ, 1993-08-17, 1489      , 1323      , 1653       , 155835        , 82824        , 34867        ,          ,            
NASDAQ, 1993-08-18, 1629      , 1258      , 1579       , 185409        , 101667       , 44764        ,          ,            
NASDAQ, 1993-08-19, 1345      , 1433      , 1687       , 122044        , 127157       , 39970        ,          ,            
NASDAQ, 1993-08-20, 1506      , 1329      , 1630       , 120237        , 104165       , 35980        ,          ,            
NASDAQ, 1993-08-23, 1340      , 1452      , 1672       , 112769        , 81306        , 32856        ,          ,            
NASDAQ, 1993-08-24, 1568      , 1232      , 1669       , 159384        , 83566        , 40429        ,          ,            
NASDAQ, 1993-08-25, 1429      , 1370      , 1673       , 155198        , 133898       , 38134        ,          ,            
NASDAQ, 1993-08-26, 1301      , 1476      , 1696       , 98729         , 152424       , 39294        ,          ,            
NASDAQ, 1993-08-27, 1466      , 1285      , 1721       , 128884        , 89180        , 29272        ,          ,            
NASDAQ, 1993-08-30, 1415      , 1314      , 1742       , 125017        , 67292        , 32763        ,          ,            
NASDAQ, 1993-08-31, 1770      , 1180      , 1521       , 147541        , 78987        , 43376        ,          ,            
NASDAQ, 1993-09-01, 1444      , 1317      , 1710       , 144358        , 100001       , 37001        ,          ,            
NASDAQ, 1993-09-02, 1520      , 1343      , 1608       , 152576        , 102804       , 39399        ,          ,            
NASDAQ, 1993-09-03, 1479      , 1261      , 1733       , 100940        , 85822        , 31937        ,          ,            
NASDAQ, 1993-09-07, 1074      , 1808      , 1591       , 59648         , 157978       , 26595        ,          ,            
NASDAQ, 1993-09-08, 1032      , 1888      , 1556       , 81286         , 196518       , 29718        ,          ,            
NASDAQ, 1993-09-09, 1665      , 1166      , 1649       , 164525        , 64700        , 36273        ,          ,            
